Year,Issue,Editnr,Totallids,Title,Lidnr,Alinea
"1998","619","572","720","HOOFDSTUK XIV komt te luiden:","2.","De rookproductie van de zijde van een constructie-onderdeel, niet zijnde een vloer of tredevlak, toegekeerd naar: a. een tunnel of daarmee vergelijkbaar bouwwerk, geen gebouw zijnde, of b. een bouwwerk van enige omvang voor het verkeer, waardoor een vluchtweg voert, heeft een rookdichtheid van ten hoogste: 1°. 5,4 m2°. 2,2 m"
"1998","619","573","720","HOOFDSTUK XIV komt te luiden:","3.","Voor ten hoogste 5% van de totale oppervlakte van de zijden van constructie-onderdelen geldt geen eis voor de rookproductie."
"1998","619","574","720","HOOFDSTUK XIV komt te luiden:","1.","Indien niet is voldaan aan enig voorschrift, gegeven bij of krachtens de artikelen 10.1 tot en met 10.17, biedt een bouwwerk, geen gebouw zijnde een mate van veiligheid die ten minste gelijk is aan de mate van veiligheid die is beoogd met het desbetreffende voorschrift, gegeven bij of krachtens die artikelen."
"1998","619","575","720","HOOFDSTUK XIV komt te luiden:","2.","Indien toepassing is gegeven aan het eerste lid en het desbetreffende voorschrift tevens valt te herleiden tot overwegingen van gezondheid, zijn die overwegingen daarbij in ten minste dezelfde mate in acht genomen."
"1998","619","576","720","HOOFDSTUK XIV komt te luiden:","1.","Een bouwwerk, geen gebouw zijnde, met een lozingstoestel, heeft, ter voorkoming van een voor de gezondheid onaanvaardbare situatie, in en bij het bouwwerk een voorziening voor de afvoer van afvalwater en faecaliën, die kan worden aangesloten op het openbaar riool."
"1998","619","577","720","HOOFDSTUK XIV komt te luiden:","2.","De voorziening heeft ten minste één aansluitpunt ter plaatse van een lozingstoestel."
"1998","619","578","720","HOOFDSTUK XIV komt te luiden:","3.","De voorziening heeft een capaciteit die ten minste gelijk is aan de belasting van die voorziening; de belasting en de capaciteit zijn bepaald volgens NEN 3215."
"1998","619","579","720","HOOFDSTUK XIV komt te luiden:","4.","De voorziening is, bepaald volgens NEN 3215, lucht- en waterdicht."
"1998","619","580","720","HOOFDSTUK XIV komt te luiden:","1.","Indien niet is voldaan aan enig voorschrift, gegeven bij of krachtens de artikelen 10.19 tot en met 10.23, biedt een bouwwerk, geen gebouw zijnde, een mate van gezondheid die ten minste gelijk is aan de mate van gezondheid die is beoogd met het desbetreffende voorschrift, gegeven bij of krachtens die artikelen."
"1998","619","581","720","HOOFDSTUK XIV komt te luiden:","2.","Indien toepassing is gegeven aan het eerste lid en het desbetreffende voorschrift tevens valt te herleiden tot overwegingen van veiligheid, zijn die overwegingen daarbij in ten minste dezelfde mate in acht genomen."
"1998","619","582","720","HOOFDSTUK XIV komt te luiden:","1.","Een uiterste grenstoestand van een bouwconstructie van een bouwwerk, geen gebouw zijnde, is, opdat die constructie duurzaam bestand is tegen de daarop werkende krachten, bij de fundamentele belastingscombinaties, bedoeld in NEN 6702, niet overschreden."
"1998","619","583","720","HOOFDSTUK XIV komt te luiden:","2.","Bij het bepalen van de belastingscombinaties, bedoeld in het eerste lid, is uitgegaan van NEN 6700, indien NEN 6702 niet voorziet in de kwantificering van een belastingsgeval als bedoeld in laatstbedoelde norm."
"1998","619","584","720","HOOFDSTUK XIV komt te luiden:","3.","Het niet-overschrijden van een uiterste grenstoestand is bepaald volgens: a. NEN 6710 of NEN 6770, indien de bouwconstructie is vervaardigd van metaal als bedoeld in die normen; b. NEN 6720 of NEN 6790, indien de bouwconstructie is vervaardigd van steenachtig materiaal als bedoeld in die normen; c. NEN 6760, indien de bouwconstructie is vervaardigd van hout als bedoeld in die norm; d. NEN 2608, indien de bouwconstructie is vervaardigd van glas als bedoeld in die norm, of e. NEN 6707, indien de bouwconstructie de bevestiging van dakbedekking is als bedoeld in die norm."
"1998","619","585","720","HOOFDSTUK XIV komt te luiden:","4.","De brandwerendheid met betrekking tot bezwijken van de hoofddraagconstructie van een bouwwerk, geen gebouw zijnde, is, afhankelijk van de bestemming en inrichting van dat bouwwerk, bepaald volgens NEN 6069, bij de bijzondere belastingscombinaties, gegeven in NEN 6702, zodanig dat bij brand dat bouwwerk binnen redelijke tijd kan worden verlaten en kan worden doorzocht, zonder dat gevaar bestaat voor instorting van de hoofddraagconstructie."
"1998","619","586","720","HOOFDSTUK XIV komt te luiden:","1.","Een vloer van een bouwwerk, geen gebouw zijnde, is, ter voorkoming van het van die vloer kunnen vallen, bij de randen voorzien van een afscheiding waarvan de hoogte, gemeten vanaf de vloer, ten minste 0,9 m is; de hoogte is ten minste 0,6 m, indien de som van de hoogte van de afscheiding en de breedte van een horizontaal vlak op die hoogte, ten minste 1 m is."
"1998","619","587","720","HOOFDSTUK XIV komt te luiden:","2.","Een vloer behoeft geen afscheiding te hebben ter plaatse van: a. de bovenste trede van een trap; b. de bovenkant van een hellingbaan; c. een podium; d. een bassin; e. een laadvloer; f. een perron; g. een met een onder a tot en met f gelijk te stellen vloer, en h. een vloer, die ten hoogste 1,5 m hoger ligt dan een aangrenzende vloer, het aansluitende terrein of het aansluitend water."
"1998","619","588","720","HOOFDSTUK XIV komt te luiden:","1.","De afmetingen van de trap voldoen ten minste aan tabel VI."
"1998","619","589","720","HOOFDSTUK XIV komt te luiden:","2.","De trap sluit ter plaatse van de bovenste trede over de ten minste vereiste breedte aan op een vrije vloeroppervlakte van ten minste 0,7 m x 0,7 m."
"1998","619","590","720","HOOFDSTUK XIV komt te luiden:","3.","De trap waarmee een hoogteverschil is overbrugd van ten minste 1,5 m en waarvan de helling van de klimlijn groter is dan 2:3 is aan ten minste één zijkant voorzien van een leuning; de bovenkant van de leuning ligt op een hoogte van ten minste 0,6 m en ten hoogste 1 m boven de voorkant van een tredevlak van de trap."
"1998","619","591","720","HOOFDSTUK XIV komt te luiden:","4.","Op een trapvormige, voor mensen toegankelijke vloer zijn de voorschriften voor de aan- en optrede en de breedte van een tredevlak van tabel VI van overeenkomstige toepassing."
"1998","619","592","720","HOOFDSTUK XIV komt te luiden:","1.","Een hellingbaan als bedoelt in artikel 11.3, heeft een breedte van ten minste 0,7 m; de helling van de hellingbaan is ten hoogste 1:10."
"1998","619","593","720","HOOFDSTUK XIV komt te luiden:","2.","De hellingbaan sluit aan de bovenzijde over de ten minste vereiste breedte aan op een vrije vloeroppervlakte van ten minste 0,7 m x 0,7 m."
"1998","619","594","720","HOOFDSTUK XIV komt te luiden:","3.","De hellingbaan waarmee een hoogteverschil is overbrugd van meer dan 1,5 m heeft vanaf die hoogte aan beide zijkanten een afscheiding; de hoogte van die afscheidingen is ten minste 0,6 m, gemeten boven de hellingbaan."
"1998","619","595","720","HOOFDSTUK XIV komt te luiden:","1.","Een voorziening voor elektriciteit van een bouwwerk, geen gebouw zijnde, voldoet, opdat op veilige wijze kan worden beschikt over energie, ten minste aan artikel 5, eerste lid, onderdeel 2, van de Model-aansluitvoorwaarden voor elektrische energie van EnergieNed."
"1998","619","596","720","HOOFDSTUK XIV komt te luiden:","2.","Een voorziening voor noodstroom van een bouwwerk, geen gebouw zijnde, voldoet ten minste aan artikel 5, eerste lid, onderdeel 2, van de Model-aansluitvoorwaarden voor elektrische energie van EnergieNed."
"1998","619","597","720","HOOFDSTUK XIV komt te luiden:","1.","De bijdrage tot brandvoortplanting van een constructie-onderdeel: a. van een bouwwerk, geen gebouw zijnde, uitgezonderd het dak, is, ter beperking van het zich snel kunnen ontwikkelen van brand, bepaald volgens NEN 6065, ten hoogste gelijk aan klasse 4; een constructie-onderdeel toegekeerd naar een vluchtweg, is ten hoogste gelijk aan klasse 2; b. zijnde een vloer of een tredevlak, is, bepaald volgens NEN 1775, ten hoogste gelijk aan klasse T3; een constructie-onderdeel zijnde een vloer of een tredevlak is gelijk aan klasse T1 indien over de vloer of het tredevlak een vluchtweg voert."
"1998","619","598","720","HOOFDSTUK XIV komt te luiden:","2.","Voor ten hoogste 5% van de totale oppervlakte van de constructie-onderdelen geldt geen eis voor de bijdrage tot brandvoortplanting."
"1998","619","599","720","HOOFDSTUK XIV komt te luiden:","1.","De rookproductie van de zijde van een constructie-onderdeel, toegekeerd naar: a. een tunnel of daarmee vergelijkbaar bouwwerk, geen gebouw zijnde, of b. een bouwwerk van enige omvang voor het verkeer, heeft, ter beperking van het zich snel ontwikkelen van rook, bepaald volgens NEN 6066, een rookdichtheid van ten hoogste 10 m"
"1998","619","600","720","HOOFDSTUK XIV komt te luiden:","2.","De rookproductie van de zijde van een constructie-onderdeel, niet zijnde een vloer of tredevlak, toegekeerd naar: a. een tunnel of daarmee vergelijkbaar bouwwerk, geen gebouw zijnde, of b. een bouwwerk van enige omvang voor het verkeer, waardoor een vluchtweg voert, niet zijnde een vloer of tredevlak, heeft een rookdichtheid van ten hoogste: 1°. 5,4 m-1, indien de bijdrage tot brandvoortplanting van het constructie-onderdeel, bepaald volgens NEN 6065, gelijk is aan klasse 1, of 2°. 2,2 m"
"1998","619","601","720","HOOFDSTUK XIV komt te luiden:","3.","Voor ten hoogste 5% van de totale oppervlakte van de zijden van constructie-onderdelen geldt geen eis voor de rookproductie."
"1998","619","602","720","HOOFDSTUK XIV komt te luiden:","1.","Indien niet is voldaan aan enig voorschrift, gegeven bij of krachtens de artikelen 11.1 tot en met 11.14, biedt een bouwwerk, geen gebouw zijnde een mate van veiligheid die ten minste gelijk is aan de mate van veiligheid die is beoogd met het desbetreffende voorschrift, gegeven bij of krachtens die artikelen."
"1998","619","603","720","HOOFDSTUK XIV komt te luiden:","2.","Indien toepassing is gegeven aan het eerste lid en het desbetreffende voorschrift tevens valt te herleiden tot overwegingen van gezondheid, zijn die overwegingen daarbij in ten minste dezelfde mate in acht genomen."
"1998","619","604","720","HOOFDSTUK XIV komt te luiden:","1.","Een bouwwerk, geen gebouw zijnde, met een lozingstoestel, heeft, ter voorkoming van een voor de gezondheid onaanvaardbare situatie, in en bij het bouwwerk een voorziening voor de afvoer van afvalwater en faecaliën, die is aangesloten op het openbaar riool."
"1998","619","605","720","HOOFDSTUK XIV komt te luiden:","2.","De voorziening heeft ten minste één aansluitpunt ter plaatse van een lozingstoestel."
"1998","619","606","720","HOOFDSTUK XIV komt te luiden:","3.","De voorziening heeft een zodanige capaciteit dat elk op die voorziening aangesloten lozingstoestel binnen ten hoogste 5 minuten is geleegd."
"1998","619","607","720","HOOFDSTUK XIV komt te luiden:","4.","De voorziening is, bepaald volgens NEN 3215, lucht- en waterdicht."
"1998","619","608","720","HOOFDSTUK XIV komt te luiden:","1.","Indien niet is voldaan aan enig voorschrift, gegeven bij of krachtens de artikelen 11.16 tot en met 11.19, biedt een bouwwerk, geen gebouw zijnde, een mate van gezondheid die ten minste gelijk is aan de mate van gezondheid die is beoogd met het desbetreffende voorschrift, gegeven bij of krachtens die artikelen."
"1998","619","609","720","HOOFDSTUK XIV komt te luiden:","2.","Indien toepassing is gegeven aan het eerste lid en het desbetreffende voorschrift tevens valt te herleiden tot overwegingen van veiligheid, zijn die overwegingen daarbij in ten minste dezelfde mate in acht genomen."
"1998","619","610","720","HOOFDSTUK XIV komt te luiden:","1.","Burgemeester en wethouders kunnen bij het geheel of gedeeltelijk vernieuwen of veranderen of het vergroten van een woning of woongebouw vrijstelling verlenen van een voorschrift van hoofdstuk II tot het niveau van het desbetreffende voorschrift van hoofdstuk III."
"1998","619","611","720","HOOFDSTUK XIV komt te luiden:","2.","In afwijking in zoverre van het eerste lid, kunnen burgemeester en wethouders vrijstelling verlenen van: a. artikel 2.24, betrekking hebbend op de bescherming van geluid van buiten, tot een waarde die ten hoogste 10 dB(A) lager is; b. artikel 2.25, betrekking hebbend op de bescherming van geluid van installaties, tot een waarde die ten hoogste 10 dB(A) hoger is; c. artikel 2.26, betrekking hebbend op de geluidwering tussen ruimten, tot een waarde die ten hoogste 10 dB lager is, en d. artikel 2.63, eerste lid, bij het gedeeltelijk vernieuwen of veranderen of het vergroten van een woning of woongebouw tot ten hoogste 1,3 m"
"1998","619","612","720","HOOFDSTUK XIV komt te luiden:","3.","Onverminderd het tweede lid, kunnen burgemeester en wethouders, indien in hoofdstuk III geen voorschrift is gegeven, bij het geheel of het gedeeltelijk vernieuwen of veranderen of het vergroten van een woning of woongebouw vrijstelling verlenen van een voorschrift van hoofdstuk II tot het rechtens verkregen niveau."
"1998","619","613","720","HOOFDSTUK XIV komt te luiden:","4.","Het eerste en het derde lid zijn niet van toepassing op de artikelen: a. 2.10, tweede en derde lid, betrekking hebbend op beweegbare constructie-onderdelen;  b. 2.11, tweede, derde en vijfde lid, betrekking hebben op het beperken van het ontstaan van een brandgevaarlijke situatie; c. 2.12, vierde lid, betrekking hebbend op de beperking van de ontwikkeling van brand; d. 2.13, zevende lid, betrekking hebbend op de beperking van de uitbreiding van brand; e. 2.20, derde en vierde lid, betrekking hebbend op brandslanghaspels; f. 2.34, vierde tot en met achtste lid, betrekking hebbend op de inrichting van de voorziening voor de toevoer van verbrandingslucht en van de voorziening voor de afvoer van rook; g. 2.35, betrekking hebbend de beperking van de toepassing van schadelijke materialen, en h. 2.36, betrekking hebbend op de beperking van het kunnen binnendringen van uit de grond afkomstige schadelijke stoffen of straling."
"1998","619","614","720","HOOFDSTUK XIV komt te luiden:","5.","Burgemeester en wethouders verlenen geen vrijstelling van de artikelen 2.43 tot en met 2.45, betrekking hebbend op de toegankelijkheid, en 2.63 tot en met 2.65, betrekking hebbend op de beperking van warmteverlies, bij het geheel vernieuwen of veranderen van een niet in een woongebouw gelegen woning of van een woongebouw."
"1998","619","615","720","HOOFDSTUK XIV komt te luiden:","1.","Burgemeester en wethouders kunnen bij het geheel of gedeeltelijk vernieuwen of veranderen van een woonwagen of standplaats vrijstelling verlenen van een voorschrift van hoofdstuk IV tot het niveau van het desbetreffende voorschrift van hoofdstuk V."
"1998","619","616","720","HOOFDSTUK XIV komt te luiden:","2.","In afwijking in zoverre van het eerste lid, kunnen burgemeester en wethouders vrijstelling verlenen van: a. artikel 4.11, betrekking hebbend op de bescherming van geluid van buiten, tot ten hoogste 10 dB(A); b. artikel 4.42, wat de warmteweerstand betreft, tot ten hoogste 1 m"
"1998","619","617","720","HOOFDSTUK XIV komt te luiden:","3.","Onverminderd het tweede lid, kunnen burgemeester en wethouders, indien in hoofdstuk V geen voorschrift is gegeven, bij het geheel of gedeeltelijk vernieuwen of veranderen van een woonwagen of standplaats vrijstelling verlenen van een voorschrift van hoofdstuk IV tot het rechtens verkregen niveau."
"1998","619","618","720","HOOFDSTUK XIV komt te luiden:","4.","Het eerste en het derde lid zijn niet van toepassing op de artikelen: a. 4.5, betrekking hebbend op beweegbare constructie-onderdelen; b. 4.6, tweede en derde lid, betrekking hebbend op de beperking van het ontstaan van een brandgevaarlijke situatie; c. 4.8, betrekking hebbend op de beperking van de uitbreiding van brand; d. 4.18, vierde tot en met het zesde lid, betrekking hebbend op de inrichting van de voorziening voor de toevoer van verbrandingslucht en van de voorziening voor de afvoer van rook; e. 4.19, betrekking hebbend de beperking van de toepassing van schadelijke materialen, en f. 4.20, betrekking hebbend op de beperking van het kunnen binnendringen van uit de grond afkomstige schadelijke stoffen of straling."
"1998","619","619","720","HOOFDSTUK XIV komt te luiden:","5.","Bij het verplaatsen van een woonwagen zijn de in hoofdstuk V gegeven voorschriften ten minste in acht genomen."
"1998","619","620","720","HOOFDSTUK XIV komt te luiden:","1.","Burgemeester en wethouders kunnen bij het geheel of gedeeltelijk vernieuwen of veranderen of het vergroten van een niet tot bewoning bestemd gebouw vrijstelling verlenen van een voorschrift van hoofdstuk VI tot het niveau van het desbetreffende voorschrift van hoofdstuk VIII."
"1998","619","621","720","HOOFDSTUK XIV komt te luiden:","2.","Burgemeester en wethouders kunnen voorts bij het geheel of gedeeltelijk vernieuwen of veranderen of het vergroten van een niet tot bewoning bestemd gebouw vrijstelling verlenen van: a. artikel 194, betrekking hebbend op de bescherming tegen geluid van buiten, tot een waarde die ten hoogste 10 dB(A) lager is; b. artikel 195, betrekking hebbend op de bescherming tegen geluid van installaties, tot een waarde die ten hoogste 10 dB(A) hoger is; c. artikel 196, betrekking hebbend op de geluidwering tussen gebouwen, tot een waarde die ten hoogste 10 dB(A) lager is, en d. artikel 227, eerste lid, bij het gedeeltelijk vernieuwen of veranderen of het vergroten van een verwarmd niet tot bewoning bestemd gebouw, betrekking hebbend op de thermische isolatie, tot ten hoogste 1,3 m"
"1998","619","622","720","HOOFDSTUK XIV komt te luiden:","3.","Burgemeester en wethouders kunnen, indien in hoofdstuk VIII geen voorschrift is gegeven, bij het geheel of gedeeltelijk vernieuwen of veranderen of het vergroten van een niet tot bewoning bestemd gebouw vrijstelling verlenen van een voorschrift van hoofdstuk VI tot het rechtens verkregen niveau."
"1998","619","623","720","HOOFDSTUK XIV komt te luiden:","4.","Burgemeester en wethouders verlenen bij het geheel of gedeeltelijk vernieuwen of veranderen of het vergroten van een niet tot bewoning bestemd gebouw geen vrijstelling van de artikelen: a. 180, tweede lid, betrekking hebbend op een voorziening voor noodstroom voor een besloten ruimte waardoor een vluchtmogelijkheid voert; b. 183, tweede en derde lid, betrekking hebbend op beweegbare constructie-onderdelen; c. 184, tweede, derde lid, eerste volzin en vijfde lid, betrekking hebbend op het beperken van het ontstaan van een brandgevaarlijke situatie; d. 185, derde lid, betrekking hebbend het beperken van het ontwikkelen van een brand; e. 192, tweede lid, betrekking hebbend op brandslanghaspels; f. 203, vierde tot en met zesde lid, betrekking hebbend op de inrichting van de voorzieningen voor verbrandingslucht en rook; g. 204, betrekking hebbend op het beperken van de toepassing van schadelijke materialen, en h. 205, betrekking hebbend op uit de bodem afkomstige schadelijke stoffen of straling."
"1998","619","624","720","HOOFDSTUK XIV komt te luiden:","5.","Burgemeester en wethouders verlenen voorts bij het geheel vernieuwen van een verwarmd niet tot bewoning bestemd gebouw geen vrijstelling van de artikelen 227 tot en met 228a, betrekking hebbend op de thermische isolatie, de luchtdoorlatendheid en de energieprestatie."
"1998","619","625","720","HOOFDSTUK XIV komt te luiden:","1.","Burgemeester en wethouders kunnen bij het geheel of gedeeltelijk vernieuwen of veranderen of het vergroten van een bijeenkomstgebouw vrijstelling verlenen van een voorschrift van hoofdstuk VII, titel 1, tot het niveau van het desbetreffende voorschrift van hoofdstuk IX, titel 1."
"1998","619","626","720","HOOFDSTUK XIV komt te luiden:","2.","Burgemeester en wethouders kunnen voorts bij het geheel of gedeeltelijk vernieuwen of veranderen of het vergroten van een bijeenkomstgebouw vrijstelling verlenen van artikel 7.1.8, betrekking hebbend op de geluidwering tussen gebouwen, tot een waarde die ten hoogste 10 dB(A) lager is."
"1998","619","627","720","HOOFDSTUK XIV komt te luiden:","3.","Burgemeester en wethouders kunnen, indien in hoofdstuk IX, titel 1, geen voorschrift is gegeven, bij het geheel of gedeeltelijk vernieuwen of veranderen of het vergroten van een bijeenkomstgebouw vrijstelling verlenen van een voorschrift van hoofdstuk VII, titel 1, tot het rechtens verkregen niveau."
"1998","619","628","720","HOOFDSTUK XIV komt te luiden:","4.","Burgemeester en wethouders verlenen bij het geheel of gedeeltelijk vernieuwen of veranderen of het vergroten van een bijeenkomstgebouw geen vrijstelling van artikel 7.1.7, betrekking hebbend op brandslanghaspels."
"1998","619","629","720","HOOFDSTUK XIV komt te luiden:","5.","Burgemeester en wethouders verlenen voorts bij het geheel vernieuwen van een bijeenkomstgebouw geen vrijstelling van artikel 7.1.20, betrekking hebbend op de energieprestatie."
"1998","619","630","720","HOOFDSTUK XIV komt te luiden:","1.","Burgemeester en wethouders kunnen bij het geheel of gedeeltelijk vernieuwen of veranderen of het vergroten van een cel of cellengebouw vrijstelling verlenen van een voorschrift van hoofdstuk VII, titel 2, tot het niveau van het desbetreffende voorschrift van hoofdstuk IX, titel 2."
"1998","619","631","720","HOOFDSTUK XIV komt te luiden:","2.","Burgemeester en wethouders kunnen voorts bij het geheel of gedeeltelijk vernieuwen of veranderen of het vergroten van een cel of cellengebouw []vrijstelling verlenen van artikel 7.2.12, betrekking hebbend op de geluidwering tussen gebouwen, tot een waarde die ten hoogste 10 dB(A) lager is."
"1998","619","632","720","HOOFDSTUK XIV komt te luiden:","3.","Burgemeester en wethouders kunnen, indien in hoofdstuk IX, titel 2, geen voorschrift is gegeven, bij het geheel of gedeeltelijk vernieuwen of veranderen of het vergroten van een cel of cellengebouw vrijstelling verlenen van een voorschrift van hoofdstuk VII, titel 2, tot het rechtens verkregen niveau."
"1998","619","633","720","HOOFDSTUK XIV komt te luiden:","4.","Burgemeester en wethouders verlenen bij het geheel of gedeeltelijk vernieuwen of veranderen of het vergroten van een cel of cellengebouw geen vrijstelling van artikel 7.2.11, betrekking hebbend op brandslanghaspels."
"1998","619","634","720","HOOFDSTUK XIV komt te luiden:","5.","Burgemeester en wethouders verlenen voorts bij het geheel vernieuwen van een cel of cellengebouw geen vrijstelling van artikel 7.2.23, betrekking hebbend op de energieprestatie."
"1998","619","635","720","HOOFDSTUK XIV komt te luiden:","1.","Burgemeester en wethouders kunnen bij het geheel of gedeeltelijk vernieuwen of veranderen of het vergroten van een gezondheidszorggebouw vrijstelling verlenen van een voorschrift van hoofdstuk VII, titel 3, tot het niveau van het desbetreffende voorschrift van hoofdstuk IX, titel 3."
"1998","619","636","720","HOOFDSTUK XIV komt te luiden:","2.","Burgemeester en wethouders kunnen voorts bij het geheel of gedeeltelijk vernieuwen of veranderen of het vergroten van een gezondheidszorggebouw vrijstelling verlenen van artikel 7.3.11 betrekking hebbend op de bescherming tegen geluid van buiten, tot een waarde die ten hoogste 10 dB(A) lager is."
"1998","619","637","720","HOOFDSTUK XIV komt te luiden:","3.","Burgemeester en wethouders kunnen, indien in hoofdstuk IX, titel 3, geen voorschrift is gegeven, bij het geheel of gedeeltelijk vernieuwen of veranderen of het vergroten van een gezondheidszorggebouw vrijstelling verlenen van een voorschrift van hoofdstuk VII, titel 3, tot het rechtens verkregen niveau."
"1998","619","638","720","HOOFDSTUK XIV komt te luiden:","4.","Burgemeester en wethouders verlenen bij het geheel of gedeeltelijk vernieuwen of veranderen of het vergroten van een gezondheidszorggebouw geen vrijstelling van artikel 7.3.10, betrekking hebbend op brandslanghaspels."
"1998","619","639","720","HOOFDSTUK XIV komt te luiden:","5.","Burgemeester en wethouders verlenen voorts bij het geheel vernieuwen van een gezondheidszorggebouw geen vrijstelling van artikel 7.3.21, betrekking hebbend op de energieprestatie."
"1998","619","640","720","HOOFDSTUK XIV komt te luiden:","1.","Burgemeester en wethouders kunnen bij het geheel of gedeeltelijk vernieuwen of veranderen of het vergroten van een industriegebouw vrijstelling verlenen van een voorschrift van hoofdstuk VII, titel 4, tot het niveau van het desbetreffende voorschrift van hoofdstuk IX, titel 4."
"1998","619","641","720","HOOFDSTUK XIV komt te luiden:","2.","Burgemeester en wethouders kunnen voorts bij het geheel of gedeeltelijk vernieuwen of veranderen of het vergroten van een industriegebouw vrijstelling verlenen van artikel 7.4.5, betrekking hebbend op de geluidwering tussen gebouwen, tot een waarde die ten hoogste 10 dB(A) lager is."
"1998","619","642","720","HOOFDSTUK XIV komt te luiden:","3.","Burgemeester en wethouders kunnen, indien in hoofdstuk IX, titel 4, geen voorschrift is gegeven, bij het geheel of gedeeltelijk vernieuwen of veranderen of het vergroten van een industriegebouw vrijstelling verlenen van een voorschrift van hoofdstuk VII, titel 4, tot het rechtens verkregen niveau."
"1998","619","643","720","HOOFDSTUK XIV komt te luiden:","1.","Burgemeester en wethouders kunnen bij het geheel of gedeeltelijk vernieuwen of veranderen of het vergroten van een kantoorgebouw vrijstelling verlenen van een voorschrift van hoofdstuk VII, titel 5, tot het niveau van het desbetreffende voorschrift van hoofdstuk IX, titel 5."
"1998","619","644","720","HOOFDSTUK XIV komt te luiden:","2.","Burgemeester en wethouders kunnen voorts bij het geheel of gedeeltelijk vernieuwen of veranderen of het vergroten van een kantoorgebouw vrijstelling verlenen van artikel 7.5.8, betrekking hebbend op de bescherming tegen geluid van buiten, tot een waarde die ten hoogste 10 dB(A) lager is."
"1998","619","645","720","HOOFDSTUK XIV komt te luiden:","3.","Burgemeester en wethouders kunnen, indien in hoofdstuk IX, titel 5, geen voorschrift is gegeven, bij het geheel of gedeeltelijk vernieuwen of veranderen of het vergroten van een kantoorgebouw vrijstelling verlenen van een voorschrift van hoofdstuk VII, titel 5, tot het rechtens verkregen niveau."
"1998","619","646","720","HOOFDSTUK XIV komt te luiden:","4.","Burgemeester en wethouders verlenen bij het geheel of gedeeltelijk vernieuwen of veranderen of het vergroten van een kantoorgebouw geen vrijstelling van artikel 7.5.7, betrekking hebbend op brandslanghaspels."
"1998","619","647","720","HOOFDSTUK XIV komt te luiden:","5.","Burgemeester en wethouders verlenen voorts bij het geheel vernieuwen van een kantoorgebouw geen vrijstelling van artikel 7.5.18, betrekking hebbend op de energieprestatie."
"1998","619","648","720","HOOFDSTUK XIV komt te luiden:","1.","Burgemeester en wethouders kunnen bij het geheel of gedeeltelijk vernieuwen of veranderen of het vergroten van een logiesverblijf of logiesgebouw vrijstelling verlenen van een voorschrift van hoofdstuk VII, titel 6, tot het niveau van het desbetreffende voorschrift van hoofdstuk IX, titel 6."
"1998","619","649","720","HOOFDSTUK XIV komt te luiden:","2.","Burgemeester en wethouders kunnen voorts bij het geheel of gedeeltelijk vernieuwen of veranderen of het vergroten van een logiesverblijf of logiesgebouw vrijstelling verlenen van: a. artikel 7.6.12, betrekking hebbend op de bescherming tegen geluid van installaties, tot een waarde die ten hoogste 10 dB(A) hoger is, en b. artikel 7.6.13, betrekking hebbend op de geluidwering tussen ruimten, tot een waarde die ten hoogste 10 dB(A) lager is."
"1998","619","650","720","HOOFDSTUK XIV komt te luiden:","3.","Burgemeester en wethouders kunnen, indien in hoofdstuk IX, titel 6, geen voorschrift is gegeven, bij het geheel of gedeeltelijk vernieuwen of veranderen of het vergroten van een logiesverblijf of logiesgebouw vrijstelling verlenen van een voorschrift van hoofdstuk VII, titel 6, tot het rechtens verkregen niveau."
"1998","619","651","720","HOOFDSTUK XIV komt te luiden:","4.","Burgemeester en wethouders verlenen bij het geheel of gedeeltelijk vernieuwen of veranderen of het vergroten van een logiesverblijf of logiesgebouw geen vrijstelling van artikel 7.6.11, betrekking hebbend op brandslanghaspels."
"1998","619","652","720","HOOFDSTUK XIV komt te luiden:","5.","Burgemeester en wethouders verlenen voorts bij het geheel vernieuwen van een verwarmd logiesverblijf, niet gelegen in een logiesgebouw, of van een logiesgebouw geen vrijstelling van artikel 7.6.28, betrekking hebbend op de energieprestatie."
"1998","619","653","720","HOOFDSTUK XIV komt te luiden:","1.","Burgemeester en wethouders kunnen bij het geheel of gedeeltelijk vernieuwen of veranderen of het vergroten van een onderwijsgebouw vrijstelling verlenen van een voorschrift van hoofdstuk VII, titel 7, tot het niveau van het desbetreffende voorschrift van hoofdstuk IX, titel 7."
"1998","619","654","720","HOOFDSTUK XIV komt te luiden:","2.","Burgemeester en wethouders kunnen voorts bij het geheel of gedeeltelijk vernieuwen of veranderen of het vergroten van een onderwijsgebouw vrijstelling verlenen van: a. artikel 7.7.9, betrekking hebbend op de bescherming tegen geluid van buiten, tot een waarde die ten hoogste 10 dB(A) lager is, en b. artikel 7.7.10, betrekking hebbend op de geluidwering tussen en in gebouwen, tot een waarde die ten hoogste 10 dB(A) lager is."
"1998","619","655","720","HOOFDSTUK XIV komt te luiden:","3.","Burgemeester en wethouders kunnen, indien in hoofdstuk IX, titel 7, geen voorschrift is gegeven, bij het geheel of gedeeltelijk vernieuwen of veranderen of het vergroten van een onderwijsgebouw vrijstelling verlenen van een voorschrift van hoofdstuk VII, titel 7, tot het rechtens verkregen niveau."
"1998","619","656","720","HOOFDSTUK XIV komt te luiden:","4.","Burgemeester en wethouders verlenen bij het geheel of gedeeltelijk vernieuwen of veranderen of het vergroten van een onderwijsgebouw geen vrijstelling van artikel 7.7.8, betrekking hebbend op brandslanghaspels."
